truck_id,timestamp,gps_lat,gps_lon,temperature_c,humidity_percent,battery_level_percent,shock_event,refrigeration_status,cold_chain_status,engine_status,event_type,alert_level,nearby_charger_available,distance_to_next_charger_km
TRUCK_091,2025-06-27T00:37:16.788748,35.146905,87.150518,5.13,67.49,64.58,False,On,NORMAL,On,normal,none,True,25.27
TRUCK_026,2025-06-27T00:37:19.788748,31.503527,82.121834,1.09,60.47,42.9,False,On,OVERCOOLED,On,normal,none,,
TRUCK_076,2025-06-27T00:37:19.788748,33.595085,72.745037,2.24,60.65,48.92,False,On,NORMAL,On,normal,none,True,17.9
TRUCK_036,2025-06-27T00:37:37.788748,27.720628,76.61674,3.72,57.68,67.71,False,On,NORMAL,On,normal,none,True,43.93
TRUCK_090,2025-06-27T00:37:43.788748,24.348802,80.259402,7.63,43.8,52.4,False,On,NORMAL,On,normal,none,True,44.21
TRUCK_093,2025-06-27T00:37:48.788748,26.697459,96.735655,6.93,50.78,67.15,True,On,NORMAL,On,rescuing,medium,,
TRUCK_048,2025-06-27T00:37:53.788748,28.957161,80.021449,-18.25,72.88,38.59,False,On,OVERCOOLED,On,normal,none,,
TRUCK_099,2025-06-27T00:37:59.788748,23.306693,78.568624,-13.85,43.39,14.8,False,On,BREACH,On,normal,none,,
TRUCK_087,2025-06-27T00:38:01.788748,29.257584,77.191746,0.66,61.54,89.47,False,On,OVERCOOLED,On,normal,none,True,32.79
TRUCK_014,2025-06-27T00:38:12.788748,9.860082,83.638655,2.9,73.17,17.51,False,On,NORMAL,On,normal,none,True,28.55
TRUCK_062,2025-06-27T00:38:16.788748,12.592456,91.509487,6.79,52.6,54.39,False,On,NORMAL,On,normal,none,,
TRUCK_021,2025-06-27T00:38:19.788748,10.691626,92.158754,-16.05,67.06,72.83,False,On,NORMAL,On,normal,none,True,43.5
TRUCK_046,2025-06-27T00:38:21.788748,15.226617,77.813091,1.99,43.02,94.19,False,On,OVERCOOLED,On,normal,none,False,32.33
TRUCK_008,2025-06-27T00:38:36.788748,32.384189,91.159256,1.68,56.67,63.11,False,On,OVERCOOLED,On,normal,none,,
TRUCK_023,2025-06-27T00:38:38.788748,16.297447,75.244818,7.46,54.35,44.38,False,On,NORMAL,On,normal,none,,
TRUCK_043,2025-06-27T00:38:38.788748,14.326101,76.191881,-16.82,41.33,88.99,False,On,NORMAL,On,normal,none,,
TRUCK_031,2025-06-27T00:38:44.788748,26.569051,92.298009,5.72,52.17,38.3,False,On,NORMAL,On,normal,none,True,29.37
TRUCK_073,2025-06-27T00:38:51.788748,30.943545,76.862872,16.92,78.03,73.74,False,On,NORMAL,Stalled,fault,high,True,47.2
TRUCK_007,2025-06-27T00:39:02.788748,36.182593,84.777143,0.07,62.52,15.22,False,On,OVERCOOLED,On,normal,none,,
TRUCK_095,2025-06-27T00:39:25.788748,17.284147,74.896247,7.61,48.47,63.48,False,On,NORMAL,On,normal,none,,
TRUCK_047,2025-06-27T00:39:37.788748,30.54224,96.979751,0.47,45.86,42.9,False,On,OVERCOOLED,On,normal,none,,
TRUCK_004,2025-06-27T00:39:41.788748,22.152387,81.705898,17.53,64.96,20.66,False,On,NORMAL,On,normal,none,,
TRUCK_070,2025-06-27T00:39:41.788748,32.011732,80.030533,1.97,62.09,44.03,False,On,OVERCOOLED,Stalled,normal,none,,
TRUCK_034,2025-06-27T00:39:46.788748,15.3763,91.288803,25.52,43.95,32.77,False,On,BREACH,On,rescuing,medium,False,48.11
TRUCK_040,2025-06-27T00:39:48.788748,18.135159,83.029576,-13.28,41.25,30.29,False,On,BREACH,On,normal,none,,
TRUCK_015,2025-06-27T00:39:58.788748,25.736127,83.259211,-18.64,63.44,51.71,False,On,OVERCOOLED,On,normal,none,True,26.2
TRUCK_013,2025-06-27T00:39:59.788748,16.702495,71.977194,13.36,47.32,35.4,False,On,OVERCOOLED,On,normal,none,True,6.26
TRUCK_072,2025-06-27T00:40:01.788748,22.448207,73.557472,6.21,41.29,60.76,False,On,NORMAL,On,normal,none,True,25.7
TRUCK_049,2025-06-27T00:40:02.788748,16.99065,72.816711,5.47,50.83,74.52,False,On,NORMAL,On,normal,none,,
TRUCK_006,2025-06-27T00:40:18.788748,32.796151,82.16513,2.97,76.44,50.6,False,On,NORMAL,On,normal,none,,
TRUCK_060,2025-06-27T00:40:23.788748,26.959718,86.158658,8.67,57.47,50.31,False,On,BREACH,On,rescuing,medium,,
TRUCK_088,2025-06-27T00:40:38.788748,26.485315,74.110542,3.43,79.9,78.59,False,On,NORMAL,On,normal,none,,
TRUCK_057,2025-06-27T00:40:39.788748,28.783093,87.127435,0.74,71.58,56.95,False,On,OVERCOOLED,On,normal,none,False,33.86
TRUCK_038,2025-06-27T00:40:57.788748,36.581272,89.681489,2.52,62.76,11.6,False,On,NORMAL,Stalled,normal,none,,
TRUCK_033,2025-06-27T00:41:04.788748,26.785987,74.916628,0.72,44.8,52.73,False,On,OVERCOOLED,On,normal,none,True,22.29
TRUCK_027,2025-06-27T00:41:11.788748,30.351221,69.950558,0.44,77.44,70.75,False,On,OVERCOOLED,On,normal,none,False,45.07
TRUCK_064,2025-06-27T00:41:17.788748,11.009789,81.55498,23.67,47.67,92.02,False,On,NORMAL,On,normal,none,False,23.33
TRUCK_030,2025-06-27T00:41:21.788748,13.320186,72.664716,3.46,48.34,98.6,False,On,NORMAL,On,normal,none,,
TRUCK_045,2025-06-27T00:41:27.788748,14.150468,86.674344,8.85,40.67,96.08,False,On,BREACH,On,normal,none,False,42.88
TRUCK_039,2025-06-27T00:41:28.788748,35.867834,89.705205,15.17,54.24,86.27,True,On,NORMAL,On,shock,low,,
TRUCK_042,2025-06-27T00:41:32.788748,31.734773,91.709489,2.65,61.38,94.93,False,On,NORMAL,On,normal,none,True,19.16
TRUCK_050,2025-06-27T00:41:44.788748,10.069275,93.861927,8.15,70.93,92.34,False,On,BREACH,On,normal,none,,
TRUCK_096,2025-06-27T00:41:49.788748,31.360695,83.092503,6.07,45.8,74.09,False,Off,BREACH,On,normal,none,,
TRUCK_074,2025-06-27T00:41:51.788748,29.49239,91.138631,-13.88,70.5,52.17,False,On,BREACH,On,normal,none,,
TRUCK_084,2025-06-27T00:42:05.788748,19.662225,80.466112,7.49,68.71,76.02,False,On,NORMAL,On,normal,none,,
TRUCK_053,2025-06-27T00:42:16.788748,18.733221,89.697897,9.65,59.82,78.0,False,On,BREACH,Stalled,fault,high,,
TRUCK_051,2025-06-27T00:42:29.788748,19.231765,75.790949,-16.46,75.88,70.52,True,On,NORMAL,On,normal,none,True,38.84
TRUCK_019,2025-06-27T00:42:34.788748,25.232987,92.050584,7.7,57.45,16.91,False,On,NORMAL,On,normal,none,True,22.68
TRUCK_009,2025-06-27T00:42:35.788748,22.260463,77.919789,9.75,42.53,82.43,False,On,BREACH,Stalled,normal,none,,
TRUCK_003,2025-06-27T00:42:36.788748,30.574352,90.500387,9.62,52.47,44.19,False,On,BREACH,On,normal,none,,
TRUCK_059,2025-06-27T00:42:36.788748,29.049924,85.545134,7.41,41.24,60.32,False,On,NORMAL,On,normal,none,False,28.99
TRUCK_025,2025-06-27T00:42:37.788748,10.30566,94.896262,4.15,45.21,65.37,False,On,NORMAL,On,normal,none,,
TRUCK_052,2025-06-27T00:42:38.788748,21.667405,84.536659,8.14,60.11,58.33,False,On,BREACH,On,normal,none,True,34.27
TRUCK_032,2025-06-27T00:42:41.788748,15.281277,76.05765,9.93,58.91,85.23,False,On,BREACH,On,normal,none,,
TRUCK_037,2025-06-27T00:43:00.788748,35.530688,96.078079,5.11,75.56,50.53,False,On,NORMAL,On,normal,none,,
TRUCK_083,2025-06-27T00:43:01.788748,12.968387,85.954817,3.28,53.86,94.08,False,On,NORMAL,On,normal,none,,
TRUCK_055,2025-06-27T00:43:03.788748,27.820331,81.043315,5.76,58.44,26.35,False,On,NORMAL,On,normal,none,True,26.27
TRUCK_072,2025-06-27T00:43:13.788748,34.631621,74.548162,9.79,45.08,11.58,False,On,BREACH,On,normal,none,True,45.29
TRUCK_002,2025-06-27T00:43:28.788748,33.795297,93.636484,5.1,76.83,32.57,False,On,NORMAL,On,normal,none,False,49.39
TRUCK_043,2025-06-27T00:43:32.788748,19.587777,86.215393,-16.52,53.27,90.59,False,On,NORMAL,On,normal,none,,
TRUCK_025,2025-06-27T00:43:37.788748,20.37397,71.826315,3.97,59.13,75.91,True,On,NORMAL,On,shock,low,,
TRUCK_004,2025-06-27T00:43:39.788748,22.569968,75.413496,18.26,62.57,37.23,False,On,NORMAL,On,normal,none,,
TRUCK_042,2025-06-27T00:43:52.788748,20.518769,83.823709,4.33,55.66,47.3,False,On,NORMAL,On,normal,none,False,26.09
TRUCK_018,2025-06-27T00:43:59.788748,26.981525,71.322684,-18.02,55.27,52.2,False,On,OVERCOOLED,On,normal,none,,
TRUCK_040,2025-06-27T00:44:10.788748,26.007763,84.471807,-18.28,60.86,19.46,False,On,OVERCOOLED,On,normal,none,,
TRUCK_065,2025-06-27T00:44:10.788748,27.63981,86.144159,20.29,69.22,48.61,False,Off,BREACH,On,normal,none,True,17.75
TRUCK_088,2025-06-27T00:44:12.788748,10.278792,92.860518,0.48,67.45,55.62,False,Off,BREACH,On,normal,none,,
TRUCK_052,2025-06-27T00:44:23.788748,17.069462,85.537274,8.28,76.85,16.6,False,On,BREACH,On,normal,none,False,36.66
TRUCK_029,2025-06-27T00:44:28.788748,31.040381,95.325832,24.63,79.96,96.85,False,On,NORMAL,On,normal,none,False,18.24
TRUCK_081,2025-06-27T00:44:28.788748,28.95159,94.301767,2.06,77.62,80.48,False,On,NORMAL,Stalled,fault,high,,
TRUCK_076,2025-06-27T00:44:29.788748,10.592624,96.921343,0.53,78.4,66.98,False,On,OVERCOOLED,On,normal,none,False,21.71
TRUCK_016,2025-06-27T00:44:36.788748,25.264428,81.672638,4.45,64.4,59.9,False,On,NORMAL,On,normal,none,,
TRUCK_045,2025-06-27T00:44:40.788748,18.924184,73.132688,0.6,69.06,67.96,False,On,OVERCOOLED,On,normal,none,False,33.29
TRUCK_035,2025-06-27T00:44:47.788748,20.000965,84.546868,3.08,50.06,92.11,False,On,NORMAL,On,normal,none,False,40.92
TRUCK_055,2025-06-27T00:44:54.788748,33.312495,94.294649,5.71,56.89,88.32,False,On,NORMAL,On,normal,none,True,5.3
TRUCK_094,2025-06-27T00:44:58.788748,29.130688,72.696267,4.46,50.54,72.15,False,On,NORMAL,On,normal,none,,
TRUCK_038,2025-06-27T00:45:06.788748,34.514523,90.166535,6.89,55.01,13.27,False,On,NORMAL,On,normal,none,,
TRUCK_050,2025-06-27T00:45:22.788748,36.947808,83.40563,0.7,77.07,57.18,False,On,OVERCOOLED,On,normal,none,,
TRUCK_026,2025-06-27T00:45:25.788748,36.739665,79.5383,7.66,45.84,70.13,False,Off,BREACH,On,normal,none,,
TRUCK_015,2025-06-27T00:45:30.788748,11.906139,94.42576,-15.16,67.14,66.08,False,On,NORMAL,On,normal,none,True,46.42
TRUCK_034,2025-06-27T00:45:31.788748,20.519455,96.118475,17.35,72.29,92.57,False,On,NORMAL,On,normal,none,False,29.22
TRUCK_047,2025-06-27T00:45:33.788748,29.374623,74.043209,1.29,46.28,72.47,False,On,OVERCOOLED,On,normal,none,,
TRUCK_023,2025-06-27T00:45:44.788748,13.237052,74.147614,6.86,47.18,49.25,False,On,NORMAL,On,normal,none,,
TRUCK_058,2025-06-27T00:45:48.788748,9.072378,80.417485,-15.69,61.2,13.75,False,On,NORMAL,On,normal,none,False,25.3
TRUCK_095,2025-06-27T00:45:50.788748,16.455464,75.204247,0.78,65.0,65.53,False,On,OVERCOOLED,On,normal,none,,
TRUCK_037,2025-06-27T00:45:53.788748,31.646659,83.914426,5.91,53.13,17.02,False,On,NORMAL,On,normal,none,,
TRUCK_033,2025-06-27T00:46:06.788748,31.487024,84.565478,9.56,75.82,3.14,True,On,BREACH,On,fault,medium,True,21.91
TRUCK_075,2025-06-27T00:46:09.788748,13.726538,74.65298,0.91,49.5,99.09,False,On,OVERCOOLED,On,normal,none,False,38.45
TRUCK_099,2025-06-27T00:46:21.788748,20.769998,78.244938,-17.17,52.8,95.64,False,On,NORMAL,On,normal,none,,
TRUCK_008,2025-06-27T00:46:23.788748,14.767391,69.272802,7.84,79.21,47.47,False,On,NORMAL,On,normal,none,,
TRUCK_067,2025-06-27T00:46:24.788748,9.933845,85.967833,6.12,61.43,36.03,False,On,NORMAL,On,normal,none,True,25.6
TRUCK_070,2025-06-27T00:46:27.788748,26.813764,93.360131,6.3,43.69,82.7,False,On,NORMAL,On,normal,none,,
TRUCK_017,2025-06-27T00:46:43.788748,9.070499,94.766052,4.97,47.38,93.23,False,On,NORMAL,On,normal,none,,
TRUCK_032,2025-06-27T00:46:43.788748,34.648808,71.89881,1.89,79.42,82.99,False,On,OVERCOOLED,On,normal,none,,
TRUCK_049,2025-06-27T00:47:00.788748,19.993194,78.611042,8.97,61.83,76.54,False,On,BREACH,On,normal,none,,
TRUCK_068,2025-06-27T00:47:04.788748,17.282421,84.17843,1.22,60.56,98.24,False,On,OVERCOOLED,On,normal,none,True,12.34
TRUCK_020,2025-06-27T00:47:31.788748,27.092857,89.056906,2.77,64.51,83.75,False,On,NORMAL,On,normal,none,,
TRUCK_071,2025-06-27T00:47:50.788748,17.716423,88.588674,8.05,47.67,27.49,False,On,BREACH,On,normal,none,False,7.65
TRUCK_057,2025-06-27T00:48:02.788748,34.628281,96.848909,0.67,45.36,97.12,False,On,OVERCOOLED,On,normal,none,True,13.82
TRUCK_031,2025-06-27T00:48:03.788748,15.158566,92.922737,6.01,64.59,42.86,False,On,NORMAL,On,normal,none,True,31.39
TRUCK_060,2025-06-27T00:48:05.788748,16.20913,78.500969,7.26,52.47,30.76,False,Off,BREACH,On,normal,none,,
TRUCK_062,2025-06-27T00:48:07.788748,14.163473,87.268724,2.1,41.39,3.4,False,On,NORMAL,On,fault,medium,,
TRUCK_054,2025-06-27T00:48:08.788748,26.559793,82.705873,4.77,49.32,83.15,False,On,NORMAL,On,normal,none,,
TRUCK_001,2025-06-27T00:48:11.788748,20.72334,80.442029,4.16,40.51,28.11,False,On,NORMAL,On,normal,none,True,39.13
TRUCK_024,2025-06-27T00:48:14.788748,19.582104,73.953866,-16.0,40.75,60.66,False,On,NORMAL,On,normal,none,True,6.24
TRUCK_036,2025-06-27T00:48:15.788748,35.138928,96.122731,5.09,60.56,47.84,False,On,NORMAL,On,normal,none,False,43.45
TRUCK_073,2025-06-27T00:48:17.788748,33.627094,82.786603,25.35,72.33,31.34,False,On,BREACH,On,normal,none,False,27.52
TRUCK_092,2025-06-27T00:48:21.788748,33.772436,86.06558,1.47,55.07,79.4,True,On,OVERCOOLED,On,normal,none,False,11.0
TRUCK_048,2025-06-27T00:48:30.788748,14.72686,93.412279,-15.56,58.65,87.62,False,On,NORMAL,On,rescuing,medium,,
TRUCK_014,2025-06-27T00:48:36.788748,35.267522,91.948654,6.45,66.31,25.37,False,On,NORMAL,On,normal,none,True,43.36
TRUCK_083,2025-06-27T00:48:38.788748,33.763343,77.485541,4.73,77.48,90.14,False,On,NORMAL,On,normal,none,,
TRUCK_030,2025-06-27T00:48:44.788748,18.495643,85.513107,5.85,44.34,40.43,False,Off,BREACH,On,normal,none,,
TRUCK_046,2025-06-27T00:48:47.788748,12.370278,91.273532,4.26,77.09,58.85,False,On,NORMAL,On,normal,none,False,39.62
TRUCK_082,2025-06-27T00:49:02.788748,12.364389,89.25628,-19.77,59.63,80.86,False,On,OVERCOOLED,Stalled,fault,high,True,24.65
TRUCK_061,2025-06-27T00:49:05.788748,26.572731,82.192659,-13.43,69.06,37.46,False,On,BREACH,On,normal,none,True,7.46
TRUCK_011,2025-06-27T00:49:09.788748,24.412348,68.768165,17.03,70.58,11.17,False,Off,BREACH,On,fault,high,,
TRUCK_074,2025-06-27T00:49:15.788748,33.010426,76.738624,-14.3,67.51,10.24,False,On,BREACH,On,normal,none,,
TRUCK_059,2025-06-27T00:49:17.788748,23.665641,80.710282,9.1,58.83,95.79,True,On,BREACH,On,normal,none,True,33.11
TRUCK_064,2025-06-27T00:49:30.788748,36.92978,89.465286,23.15,78.02,73.82,False,On,NORMAL,On,normal,none,True,32.79
TRUCK_021,2025-06-27T00:49:33.788748,12.932538,93.533496,-15.89,75.81,29.07,False,On,NORMAL,On,normal,none,True,42.21
TRUCK_096,2025-06-27T00:49:37.788748,29.925208,95.565797,0.91,64.34,27.2,False,On,OVERCOOLED,On,normal,none,,
TRUCK_098,2025-06-27T00:49:58.788748,21.435536,82.514612,4.59,49.16,63.25,False,On,NORMAL,On,normal,none,,
TRUCK_079,2025-06-27T00:50:00.788748,31.191161,72.968145,4.75,55.6,75.56,False,On,NORMAL,On,normal,none,,
TRUCK_056,2025-06-27T00:50:03.788748,18.153394,85.576753,15.68,63.65,56.85,False,Off,BREACH,On,normal,none,,
TRUCK_007,2025-06-27T00:50:04.788748,11.80036,83.022426,0.07,69.19,17.21,False,On,OVERCOOLED,On,normal,none,,
TRUCK_063,2025-06-27T00:50:14.788748,36.654703,69.966835,2.07,48.17,92.84,True,On,NORMAL,On,normal,none,False,29.8
TRUCK_085,2025-06-27T00:50:14.788748,8.960394,75.435622,8.26,78.14,82.15,False,Off,BREACH,On,normal,none,False,6.65
TRUCK_069,2025-06-27T00:50:15.788748,28.974932,72.978298,4.16,73.21,24.11,False,On,NORMAL,On,normal,none,,
TRUCK_003,2025-06-27T00:50:21.788748,24.272401,72.338206,6.75,49.52,21.14,True,On,NORMAL,On,shock,low,,
TRUCK_097,2025-06-27T00:50:24.788748,23.642673,80.337435,6.64,52.75,62.3,False,On,NORMAL,On,normal,none,,
TRUCK_044,2025-06-27T00:50:26.788748,15.134004,71.410686,9.71,42.86,86.08,False,On,BREACH,On,normal,none,,
TRUCK_091,2025-06-27T00:50:31.788748,26.463032,80.816237,4.91,42.24,66.8,False,On,NORMAL,On,normal,none,False,25.53
TRUCK_053,2025-06-27T00:50:32.788748,10.033038,87.798368,8.2,68.53,40.4,False,On,BREACH,On,normal,none,,
TRUCK_087,2025-06-27T00:50:33.788748,34.431689,78.907083,3.02,56.28,66.79,False,On,NORMAL,On,normal,none,True,28.42
TRUCK_012,2025-06-27T00:50:40.788748,29.162452,87.355681,3.44,65.69,54.73,False,On,NORMAL,On,normal,none,False,9.38
TRUCK_077,2025-06-27T00:50:40.788748,23.515219,89.106895,5.92,54.55,33.94,False,On,NORMAL,On,normal,none,,
TRUCK_051,2025-06-27T00:50:41.788748,17.122413,70.541515,-17.35,73.53,24.48,False,On,NORMAL,On,normal,none,False,19.56
TRUCK_022,2025-06-27T00:50:45.788748,36.629897,92.539853,9.12,45.37,85.75,False,Off,BREACH,On,normal,none,,
TRUCK_019,2025-06-27T00:50:49.788748,33.459025,87.529282,0.7,78.79,57.59,False,On,OVERCOOLED,On,normal,none,False,14.66
TRUCK_013,2025-06-27T00:50:55.788748,35.07182,84.124908,22.49,42.49,13.39,False,On,NORMAL,On,normal,none,True,10.23
TRUCK_084,2025-06-27T00:51:14.788748,23.962142,94.393783,1.24,48.07,86.68,False,On,OVERCOOLED,On,normal,none,,
TRUCK_028,2025-06-27T00:51:24.788748,28.67326,75.331362,-14.08,60.83,80.4,False,On,BREACH,On,normal,none,,
TRUCK_089,2025-06-27T00:51:27.788748,34.159998,95.43157,4.16,48.48,56.39,False,On,NORMAL,On,normal,none,True,22.15
TRUCK_086,2025-06-27T00:51:30.788748,24.905797,71.053773,13.67,65.29,17.34,False,On,OVERCOOLED,On,normal,none,,
TRUCK_090,2025-06-27T00:51:34.788748,13.529759,75.837607,4.85,48.98,52.65,False,Off,BREACH,On,normal,none,True,9.99
TRUCK_006,2025-06-27T00:51:38.788748,20.379947,93.956598,9.75,61.36,42.47,False,On,BREACH,On,normal,none,,
TRUCK_093,2025-06-27T00:51:39.788748,25.646386,82.176621,2.46,56.35,54.13,False,On,NORMAL,On,normal,none,,
TRUCK_009,2025-06-27T00:51:52.788748,18.629665,96.325333,3.84,51.98,85.54,False,On,NORMAL,On,normal,none,,
TRUCK_100,2025-06-27T00:51:53.788748,10.575082,86.128632,6.91,61.22,59.9,False,On,NORMAL,On,normal,none,False,45.37
TRUCK_027,2025-06-27T00:51:54.788748,30.221673,87.167538,3.83,49.63,28.68,False,On,NORMAL,On,normal,none,True,10.87
TRUCK_078,2025-06-27T00:51:56.788748,15.784816,71.06236,3.83,52.36,77.9,False,On,NORMAL,On,normal,none,False,34.67
TRUCK_066,2025-06-27T00:52:03.788748,20.543465,93.028597,9.11,43.35,44.84,False,Off,BREACH,On,normal,none,False,15.43
TRUCK_010,2025-06-27T00:52:24.788748,35.515504,78.502083,1.76,49.62,62.38,False,On,OVERCOOLED,On,normal,none,,
TRUCK_041,2025-06-27T00:52:26.788748,11.244781,89.080507,9.04,54.47,80.84,False,On,BREACH,On,normal,none,,
TRUCK_080,2025-06-27T00:52:31.788748,23.904755,96.043581,1.39,48.19,50.05,False,On,OVERCOOLED,On,normal,none,,
TRUCK_039,2025-06-27T00:52:33.788748,22.762617,83.130405,23.23,73.25,28.35,False,On,NORMAL,On,normal,none,,
TRUCK_005,2025-06-27T00:52:34.788748,11.064005,82.439755,0.79,41.95,86.39,False,On,OVERCOOLED,On,normal,none,True,33.73
TRUCK_081,2025-06-27T00:52:43.788748,32.401232,86.170543,1.52,75.67,29.85,False,On,OVERCOOLED,On,normal,none,,
TRUCK_094,2025-06-27T00:52:46.788748,34.241577,85.430545,7.5,46.39,88.5,False,On,NORMAL,On,normal,none,,
TRUCK_071,2025-06-27T00:52:53.788748,8.935538,75.676833,8.55,50.82,53.63,False,On,BREACH,On,normal,none,True,12.82
TRUCK_005,2025-06-27T00:53:14.788748,13.581185,88.362443,2.66,53.63,66.34,False,On,NORMAL,On,normal,none,True,9.32
TRUCK_088,2025-06-27T00:53:18.788748,35.086154,75.689049,1.17,45.75,39.01,False,On,OVERCOOLED,On,normal,none,,
TRUCK_007,2025-06-27T00:53:19.788748,19.844213,89.670985,2.05,69.11,34.48,True,Off,BREACH,On,normal,none,,
TRUCK_045,2025-06-27T00:53:34.788748,9.693582,90.62947,0.7,49.79,37.9,False,On,OVERCOOLED,On,normal,none,False,37.59
TRUCK_057,2025-06-27T00:53:40.788748,32.5015,76.453434,1.43,69.23,27.88,False,On,OVERCOOLED,On,normal,none,False,36.43
TRUCK_082,2025-06-27T00:53:43.788748,27.615157,76.706352,-18.14,63.49,15.28,False,On,OVERCOOLED,On,normal,none,True,45.91
TRUCK_039,2025-06-27T00:53:59.788748,9.921523,71.72714,23.75,71.66,72.8,False,On,NORMAL,On,normal,none,,
TRUCK_042,2025-06-27T00:54:06.788748,34.803201,75.901946,3.81,53.38,16.56,False,Off,BREACH,On,normal,none,False,7.1
TRUCK_022,2025-06-27T00:54:10.788748,18.246474,94.072361,7.85,61.16,71.48,False,On,NORMAL,On,normal,none,,
TRUCK_044,2025-06-27T00:54:12.788748,33.713638,83.720572,7.21,66.94,31.16,False,On,NORMAL,On,normal,none,,
TRUCK_053,2025-06-27T00:54:27.788748,29.20668,96.63504,0.88,42.9,77.81,False,On,OVERCOOLED,On,normal,none,,
TRUCK_055,2025-06-27T00:54:31.788748,24.222034,92.309968,8.53,59.26,85.24,False,On,BREACH,On,normal,none,False,23.3
TRUCK_004,2025-06-27T00:54:33.788748,30.886201,94.901993,25.63,46.88,14.81,False,On,BREACH,On,normal,none,,
TRUCK_067,2025-06-27T00:54:33.788748,17.202566,69.275767,5.86,63.46,18.01,False,On,NORMAL,On,normal,none,False,14.53
TRUCK_027,2025-06-27T00:54:48.788748,14.559384,92.187189,0.97,49.37,41.22,False,On,OVERCOOLED,On,normal,none,False,6.3
TRUCK_002,2025-06-27T00:55:00.788748,14.420232,76.763761,1.76,78.42,16.76,False,On,OVERCOOLED,On,normal,none,True,21.82
TRUCK_038,2025-06-27T00:55:01.788748,13.758023,90.68818,3.29,73.36,16.95,False,On,NORMAL,Stalled,fault,high,,
TRUCK_025,2025-06-27T00:55:23.788748,12.318988,89.09375,3.46,68.83,57.84,False,On,NORMAL,On,normal,none,,
TRUCK_060,2025-06-27T00:55:30.788748,19.752051,77.277188,7.13,52.36,66.16,False,On,NORMAL,On,normal,none,,
TRUCK_085,2025-06-27T00:55:32.788748,18.281749,97.187595,2.74,74.63,3.64,False,On,NORMAL,On,fault,medium,False,14.29
TRUCK_016,2025-06-27T00:55:33.788748,24.569256,96.321012,1.69,49.03,71.24,False,On,OVERCOOLED,On,normal,none,,
TRUCK_032,2025-06-27T00:55:37.788748,29.010295,92.430809,2.63,45.37,88.72,False,On,NORMAL,On,normal,none,,
TRUCK_066,2025-06-27T00:55:40.788748,10.974314,85.785121,0.61,78.37,32.78,False,On,OVERCOOLED,On,normal,none,False,18.73
TRUCK_090,2025-06-27T00:56:12.788748,36.19665,92.549979,3.6,49.26,18.65,False,On,NORMAL,On,normal,none,True,44.3
TRUCK_092,2025-06-27T00:56:13.788748,9.150413,85.933737,9.8,77.59,76.82,False,On,BREACH,On,normal,none,True,11.17
TRUCK_049,2025-06-27T00:56:18.788748,12.424893,69.360905,7.44,51.8,74.59,False,On,NORMAL,On,normal,none,,
TRUCK_009,2025-06-27T00:56:22.788748,22.73143,94.227077,8.48,57.76,78.87,False,On,BREACH,On,normal,none,,
TRUCK_028,2025-06-27T00:56:22.788748,24.910554,68.827136,-15.26,69.56,49.92,False,On,NORMAL,On,normal,none,,
TRUCK_063,2025-06-27T00:56:34.788748,17.89394,72.714707,2.63,59.88,62.11,False,On,NORMAL,On,normal,none,True,30.31
TRUCK_096,2025-06-27T00:56:39.788748,29.29492,94.289435,4.29,40.64,49.63,False,On,NORMAL,On,normal,none,,
TRUCK_026,2025-06-27T00:56:43.788748,33.024618,81.847797,5.48,79.79,18.98,False,On,NORMAL,On,normal,none,,
TRUCK_020,2025-06-27T00:56:48.788748,17.46256,88.491139,3.44,68.52,57.4,False,On,NORMAL,On,normal,none,,
TRUCK_035,2025-06-27T00:56:52.788748,34.1858,70.62335,2.58,57.22,12.39,False,On,NORMAL,On,normal,none,True,49.26
